;Invoice ID;Branch;Cidade;Customer type;Gênero;Linha de produto;Preço unitário;Quantidade;Tax 5%;Total;Data;Time;Pagamento;cogs;gross margin percentage;gross income;Rating
961;324-92-3863;A;Tupã;Member;Masculino;acessórios eletronicos;20,89;2;2,089;43,869;2/5/2019;18:45;dinheiro;41,78;4,761904762;2,089;9,8
962;593-08-5916;A;Tupã;Normal;Feminino;acessórios fashions;15,5;1;0,775;16,275;3/19/2019;15:23;cartão de crédito;15,5;4,761904762;0,775;7,4
963;364-34-2972;C;Presidente Prudente;Member;Masculino;acessórios eletronicos;96,82;3;14,523;304,983;3/30/2019;20:37;dinheiro;290,46;4,761904762;14,523;6,7
964;794-42-3736;B;Adamantina;Normal;Masculino;alimentos e bebidas;33,33;2;3,333;69,993;1/26/2019;14:41;cartão de crédito;66,66;4,761904762;3,333;6,4
965;172-42-8274;B;Adamantina;Normal;Feminino;acessórios eletronicos;38,27;2;3,827;80,367;3/2/2019;18:18;cartão de crédito;76,54;4,761904762;3,827;5,8
966;558-60-5016;A;Tupã;Normal;Feminino;casa e estilo de vida;33,3;9;14,985;314,685;3/4/2019;15:27;carteira eletrônica;299,7;4,761904762;14,985;7,2
967;195-06-0432;A;Tupã;Member;Masculino;casa e estilo de vida;81,01;3;12,1515;255,1815;1/13/2019;12:55;cartão de crédito;243,03;4,761904762;12,1515;9,3
968;605-03-2706;A;Tupã;Normal;Feminino;saúde e beleza;15,8;3;2,37;49,77;3/25/2019;18:02;dinheiro;47,4;4,761904762;2,37;9,5
969;214-30-2776;B;Adamantina;Member;Feminino;acessórios eletronicos;34,49;5;8,6225;181,0725;3/11/2019;19:44;cartão de crédito;172,45;4,761904762;8,6225;9,0
970;746-04-1077;B;Adamantina;Member;Feminino;alimentos e bebidas;84,63;10;42,315;888,615;1/1/2019;11:36;cartão de crédito;846,3;4,761904762;42,315;9,0
971;448-34-8700;B;Adamantina;Member;Masculino;casa e estilo de vida;36,91;7;12,9185;271,2885;2/10/2019;13:51;carteira eletrônica;258,37;4,761904762;12,9185;6,7
972;452-04-8808;B;Adamantina;Normal;Masculino;acessórios eletronicos;87,08;7;30,478;640,038;1/26/2019;15:17;dinheiro;609,56;4,761904762;30,478;5,5
973;531-56-4728;A;Tupã;Normal;Masculino;casa e estilo de vida;80,08;3;12,012;252,252;2/11/2019;15:29;dinheiro;240,24;4,761904762;12,012;5,4
974;744-82-9138;C;Presidente Prudente;Normal;Masculino;acessórios fashions;86,13;2;8,613;180,873;2/7/2019;17:59;dinheiro;172,26;4,761904762;8,613;8,2
975;883-69-1285;B;Adamantina;Member;Masculino;acessórios fashions;49,92;2;4,992;104,832;3/6/2019;11:55;cartão de crédito;99,84;4,761904762;4,992;7,0
976;221-25-5073;A;Tupã;Normal;Feminino;alimentos e bebidas;74,66;4;14,932;313,572;3/4/2019;10:39;dinheiro;298,64;4,761904762;14,932;8,5
977;518-71-6847;B;Adamantina;Member;Masculino;alimentos e bebidas;26,6;6;7,98;167,58;2/26/2019;15:10;carteira eletrônica;159,6;4,761904762;7,98;4,9
978;156-20-0370;B;Adamantina;Normal;Feminino;acessórios eletronicos;25,45;1;1,2725;26,7225;3/10/2019;18:10;cartão de crédito;25,45;4,761904762;1,2725;5,1
979;151-33-7434;B;Adamantina;Normal;Feminino;alimentos e bebidas;67,77;1;3,3885;71,1585;2/4/2019;20:43;cartão de crédito;67,77;4,761904762;3,3885;6,5
980;728-47-9078;C;Presidente Prudente;Member;Masculino;alimentos e bebidas;59,59;4;11,918;250,278;1/19/2019;12:46;dinheiro;238,36;4,761904762;11,918;9,8
981;809-46-1866;A;Tupã;Normal;Masculino;saúde e beleza;58,15;4;11,63;244,23;1/23/2019;17:44;dinheiro;232,6;4,761904762;11,63;8,4
982;139-32-4183;A;Tupã;Member;Feminino;esportes e viagens;97,48;9;43,866;921,186;3/14/2019;14:19;carteira eletrônica;877,32;4,761904762;43,866;7,4
983;148-41-7930;C;Presidente Prudente;Normal;Masculino;saúde e beleza;99,96;7;34,986;734,706;1/23/2019;10:33;dinheiro;699,72;4,761904762;34,986;6,1
984;189-40-5216;C;Presidente Prudente;Normal;Masculino;acessórios eletronicos;96,37;7;33,7295;708,3195;1/9/2019;11:40;dinheiro;674,59;4,761904762;33,7295;6,0
985;374-38-5555;B;Adamantina;Normal;Feminino;acessórios fashions;63,71;5;15,9275;334,4775;2/7/2019;19:30;carteira eletrônica;318,55;4,761904762;15,9275;8,5
986;764-44-8999;B;Adamantina;Normal;Feminino;saúde e beleza;14,76;2;1,476;30,996;2/18/2019;14:42;carteira eletrônica;29,52;4,761904762;1,476;4,3
987;552-44-5977;B;Adamantina;Member;Masculino;saúde e beleza;62,0;8;24,8;520,8;1/3/2019;19:08;cartão de crédito;496,0;4,761904762;24,8;6,2
988;267-62-7380;C;Presidente Prudente;Member;Masculino;acessórios eletronicos;82,34;10;41,17;864,57;3/29/2019;19:12;carteira eletrônica;823,4;4,761904762;41,17;4,3
989;430-53-4718;B;Adamantina;Member;Masculino;saúde e beleza;75,37;8;30,148;633,108;1/28/2019;15:46;cartão de crédito;602,96;4,761904762;30,148;8,4
990;886-18-2897;A;Tupã;Normal;Feminino;alimentos e bebidas;56,56;5;14,14;296,94;3/22/2019;19:06;cartão de crédito;282,8;4,761904762;14,14;4,5
991;602-16-6955;B;Adamantina;Normal;Feminino;esportes e viagens;76,6;10;38,3;804,3;1/24/2019;18:10;carteira eletrônica;766,0;4,761904762;38,3;6,0
992;745-74-0715;A;Tupã;Normal;Masculino;acessórios eletronicos;58,03;2;5,803;121,863;3/10/2019;20:46;carteira eletrônica;116,06;4,761904762;5,803;8,8
993;690-01-6631;B;Adamantina;Normal;Masculino;acessórios fashions;17,49;10;8,745;183,645;2/22/2019;18:35;carteira eletrônica;174,9;4,761904762;8,745;6,6
994;652-49-6720;C;Presidente Prudente;Member;Feminino;acessórios eletronicos;60,95;1;3,0475;63,9975;2/18/2019;11:40;carteira eletrônica;60,95;4,761904762;3,0475;5,9
995;233-67-5758;C;Presidente Prudente;Normal;Masculino;saúde e beleza;40,35;1;2,0175;42,3675;1/29/2019;13:46;carteira eletrônica;40,35;4,761904762;2,0175;6,2
996;303-96-2227;B;Adamantina;Normal;Feminino;casa e estilo de vida;97,38;10;48,69;1022,49;3/2/2019;17:16;carteira eletrônica;973,8;4,761904762;48,69;4,4
997;727-02-1313;A;Tupã;Member;Masculino;alimentos e bebidas;31,84;1;1,592;33,432;2/9/2019;13:22;dinheiro;31,84;4,761904762;1,592;7,7
998;347-56-2442;A;Tupã;Normal;Masculino;casa e estilo de vida;65,82;1;3,291;69,111;2/22/2019;15:33;dinheiro;65,82;4,761904762;3,291;4,1
999;849-09-3807;A;Tupã;Member;Feminino;acessórios fashions;88,34;7;30,919;649,299;2/18/2019;13:28;dinheiro;618,38;4,761904762;30,919;6,6
